Station ID,Station Name,Town,Region,Country,Building Condition,Service Status,Service Status Year,Lat,Lon,Station Notes,Stop Sequence,Line ID,Line Name,Year Opened,Gauge,Line Status,Line Status Year,Line Notes,Is in NP-M
482,Skrinda,Laļi,Rēzeknes novads,Latvia,Dismantled/Not built,Closed,1948,56.530375,27.237272,,0,105,Krustpils—Rēzekne II—Zilupe,1901,1520 mm,Operational,2024,,FALSE
483,Zvirgzdene,Tutāni,Ludzas novads,Latvia,Dismantled/Not built,Closed,1948,56.53392,27.62791,,0,105,Krustpils—Rēzekne II—Zilupe,1901,1520 mm,Operational,2024,,FALSE
484,Isnauda,Mežavepri,Ludzas novads,Latvia,Dismantled/Not built,Closed,1948,56.501447,27.795203,,0,105,Krustpils—Rēzekne II—Zilupe,1901,1520 mm,Operational,2024,,FALSE
485,Gertāni,Fedorenki,Ludzas novads,Latvia,Dismantled/Not built,Closed,1998,56.448321,27.903804,"Closed in 1948, restored 1990",0,105,Krustpils—Rēzekne II—Zilupe,1901,1520 mm,Operational,2024,,FALSE
486,Spīgana,Ķūģi,Aizkraukles novads,Latvia,Ruined/Disused,Closed,2015,56.661623,25.825621,,0,106,Pļaviņas—Gulbene,1903,1520 mm,Operational,2024,,FALSE
487,Patkule,Biksēre,Madonas novads,Latvia,Dismantled/Not built,Closed,1950,56.917194,26.325611,,0,106,Pļaviņas—Gulbene,1903,1520 mm,Operational,2024,,FALSE
488,Dzelzava,Aizpurve,Madonas novads,Latvia,Ruined/Disused,Closed,2013,56.989436,26.428043,,0,106,Pļaviņas—Gulbene,1903,1520 mm,Operational,2024,,FALSE
489,Degas,Mucenieki,Madonas novads,Latvia,Dismantled/Not built,Closed,2001,57.029071,26.52075,,0,106,Pļaviņas—Gulbene,1903,1520 mm,Operational,2024,,FALSE
490,Jaungulbene,Jaungulbene,Gulbenes novads,Latvia,Ruined/Disused,Closed,2013,57.071018,26.606639,,0,106,Pļaviņas—Gulbene,1903,1520 mm,Operational,2024,,FALSE
491,Elste,Elste,Gulbenes novads,Latvia,Dismantled/Not built,Closed,2013,57.102918,26.697736,,0,106,Pļaviņas—Gulbene,1903,1520 mm,Operational,2024,,FALSE
492,Viesīte,Viesīte,Jēkabpils novads,Latvia,Non-railway use,Closed,1972,56.342508,25.555265,Regional museum,1,30,Viesīte—Daudzeva,1916,600 mm,Dismantled,1972,,FALSE
492,Viesīte,Viesīte,Jēkabpils novads,Latvia,Non-railway use,Closed,1972,56.342508,25.555265,Regional museum,8,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
493,Vārnava,Vārnava,Jēkabpils novads,Latvia,Residential,Closed,1972,56.416963,25.550756,,2,30,Viesīte—Daudzeva,1916,600 mm,Dismantled,1972,,FALSE
494,Sunākste,Sunākste,Aizkraukles novads,Latvia,Residential,Closed,1972,56.461211,25.488026,,3,30,Viesīte—Daudzeva,1916,600 mm,Dismantled,1972,,FALSE
495,Sviļi,Sviļi,Aizkraukles novads,Latvia,Residential,Closed,1972,56.474088,25.426447,,4,30,Viesīte—Daudzeva,1916,600 mm,Dismantled,1972,,FALSE
496,Andžani,Andzēni,Aizkraukles novads,Latvia,Dismantled/Not built,Closed,1972,56.4898,25.346348,,5,30,Viesīte—Daudzeva,1916,600 mm,Dismantled,1972,,FALSE
497,Jēkabpils,Jēkabpils,Jēkabpils,Latvia,Non-railway use,Closed,1961,56.486119,25.881205,Residential and store,1,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
498,Aldaune,Lukstenieki,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1961,56.422185,25.882464,,2,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
499,Ermite,Radiņi,Jēkabpils novads,Latvia,Residential,Closed,1961,56.399553,25.815244,,3,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
500,Siliņi,Siliņu stacija,Jēkabpils novads,Latvia,Residential,Closed,1972,56.386105,25.778966,,4,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
500,Siliņi,Siliņu stacija,Jēkabpils novads,Latvia,Residential,Closed,1972,56.386105,25.778966,,1,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
500,Siliņi,Siliņu stacija,Jēkabpils novads,Latvia,Residential,Closed,1972,56.386105,25.778966,,1,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
501,Salas,Salas,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1972,56.399611,25.720508,,5,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
502,Zaķi,Zaķi,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1972,56.384987,25.675564,,6,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
503,Jodeļi,Jodeļi,Jēkabpils novads,Latvia,Residential,Closed,1972,56.360305,25.622327,,7,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
504,Ževaldi,Jaunkančuki,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1964,56.328239,25.502771,,9,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
505,Sauka,Lone,Jēkabpils novads,Latvia,Residential,Closed,1964,56.293842,25.414075,Different location before post-war track reconstruction (~3 km NE),10,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
506,Lone,Lone,Jēkabpils novads,Latvia,Non-railway use,Closed,1964,56.283076,25.401866,Events house,11,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
507,Rempi,Rempji,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1961,56.264084,25.350572,,12,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
508,Nereta,Nereta,Aizkraukles novads,Latvia,Residential,Closed,1961,56.205238,25.301891,,13,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
599,Veski,Võmmorski,Võru maakond,Estonia,Dismantled/Not built,Closed,2001,57.834778,27.527833,,21,29,Valga–Koidula,1889,1520 mm,Freight only,2023,Full line service retracted 2001,FALSE
509,Suvainiškis,Taručiai,Panevėžio apskritis,Lithuania,Residential,Closed,1961,56.143507,25.280858,,14,31,Jekabpils—Viesīte—Suvainiškis,1915,600 mm,Dismantled,1972,Cross-border track dismantled in 1952,FALSE
510,Lāčkalne,Lāči,Jēkabpils novads,Latvia,Residential,Closed,1952,56.358898,25.793764,,2,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
510,Lāčkalne,Lāči,Jēkabpils novads,Latvia,Residential,Closed,1952,56.358898,25.793764,,2,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
511,Vidsala,Vidsala,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1964,56.342628,25.845299,,3,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
511,Vidsala,Vidsala,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1964,56.342628,25.845299,,3,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
512,Bērzgale,Skrīveri,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1964,56.297179,25.920039,,4,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
512,Bērzgale,Skrīveri,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1964,56.297179,25.920039,,4,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
513,Zasa,Virši,Jēkabpils novads,Latvia,Residential,Closed,1964,56.281126,25.990677,,5,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
513,Zasa,Virši,Jēkabpils novads,Latvia,Residential,Closed,1964,56.281126,25.990677,,5,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
514,Dignāja,Bērzone,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1964,56.245128,26.027427,,6,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
514,Dignāja,Bērzone,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1964,56.245128,26.027427,,6,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
515,Geidāni,Slate,Jēkabpils novads,Latvia,Residential,Closed,1964,56.205213,25.997374,,7,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
515,Geidāni,Slate,Jēkabpils novads,Latvia,Residential,Closed,1964,56.205213,25.997374,,7,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
516,Slāte,Skromi,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1962,56.179549,25.946704,,8,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
517,Susēja,Dominieki,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1962,56.160072,25.875146,,9,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
518,Radze,Susēja,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1962,56.150391,25.808608,,10,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
519,Aknīste,Aknīste,Jēkabpils novads,Latvia,Dismantled/Not built,Closed,1962,56.15553,25.760549,,11,32,Siliņi—Aknīste,1915,600 mm,Dismantled,1972,,FALSE
520,Kaldabruņa,Kaldabruņa,Jēkabpils novads,Latvia,Residential,Closed,1923,56.105248,26.056409,Uncertain,8,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
521,Pudani,Pūdānu sala,Augšdaugavas novads,Latvia,Dismantled/Not built,Closed,1923,56.086156,26.094277,Uncertain,9,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
522,Bebrene,Bebrene,Augšdaugavas novads,Latvia,Dismantled/Not built,Closed,1923,56.067774,26.125461,Uncertain,10,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
523,Uljani,Birztalas,Augšdaugavas novads,Latvia,Dismantled/Not built,Closed,1923,56.03297,26.129868,Uncertain,11,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
524,Kaupiški,Kaupiški,Augšdaugavas novads,Latvia,Dismantled/Not built,Closed,1923,56.00631,26.0992,Uncertain,12,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
525,Laši,Baltmuiža,Augšdaugavas novads,Latvia,Dismantled/Not built,Closed,1923,55.95652,26.08921,Uncertain,13,33,Siliņi—Eglaine,1915,600 mm,Dismantled,1923,,FALSE
526,Variku,Tartu,Tartu maakond,Estonia,Residential,Closed,2008,58.343896,26.68666,,0,107,Tallinn—Tartu—Valga,1887,1520 mm,Operational,2024,Select stops closed during renovations; undergoing modernization,FALSE
527,Aiamaa,Järiste,Tartu maakond,Estonia,Residential,Closed,2008,58.294011,26.586002,,0,107,Tallinn—Tartu—Valga,1887,1520 mm,Operational,2024,Select stops closed during renovations; undergoing modernization,FALSE
528,Vapramäe,Voika,Tartu maakond,Estonia,Residential,Closed,2008,58.24682,26.469319,,0,107,Tallinn—Tartu—Valga,1887,1520 mm,Operational,2024,Select stops closed during renovations; undergoing modernization,FALSE
529,Uderna,Kalme,Tartu maakond,Estonia,Dismantled/Not built,Closed,2008,58.171667,26.370278,,0,107,Tallinn—Tartu—Valga,1887,1520 mm,Operational,2024,Select stops closed during renovations; undergoing modernization,FALSE
530,Aakre,Kähri,Valga maakond,Estonia,Residential,Closed,2008,58.082363,26.274275,,0,107,Tallinn—Tartu—Valga,1887,1520 mm,Operational,2024,Select stops closed during renovations; undergoing modernization,FALSE
531,Pikaantsu,Vaalu,Valga maakond,Estonia,Dismantled/Not built,Closed,2008,57.98365,26.226066,,0,107,Tallinn—Tartu—Valga,1887,1520 mm,Operational,2024,Select stops closed during renovations; undergoing modernization,FALSE
532,Mõneku,Õruste,Valga maakond,Estonia,Dismantled/Not built,Closed,2008,57.893134,26.209374,,0,107,Tallinn—Tartu—Valga,1887,1520 mm,Operational,2024,Select stops closed during renovations; undergoing modernization,FALSE
533,Raavitse,Raavitsa,Valga maakond,Estonia,Dismantled/Not built,Closed,2001,57.821606,26.147744,,0,107,Tallinn—Tartu—Valga,1887,1520 mm,Operational,2024,Select stops closed during renovations; undergoing modernization,FALSE
534,Laatre,Veelikse,Viljandi maakond,Estonia,Residential,Closed,1973,58.095854,25.244575,,2,34,Laatre—Viljandi,1897,750 mm,Dismantled,1973,,FALSE
535,Abja,Abja-Paluoja,Viljandi maakond,Estonia,Non-railway use,Closed,1973,58.123098,25.350161,Church since at least 2011,3,34,Laatre—Viljandi,1897,750 mm,Dismantled,1973,,FALSE
536,Halliste,Halliste,Viljandi maakond,Estonia,Ruined/Disused,Closed,1973,58.169711,25.444972,,4,34,Laatre—Viljandi,1897,750 mm,Dismantled,1973,,FALSE
537,Kaarli,Kaarli,Viljandi maakond,Estonia,Residential,Closed,1973,58.193482,25.502251,,5,34,Laatre—Viljandi,1897,750 mm,Dismantled,1973,,FALSE
538,Õisu,Õisu,Viljandi maakond,Estonia,Dismantled/Not built,Closed,1973,58.204144,25.536855,,6,34,Laatre—Viljandi,1897,750 mm,Dismantled,1973,,FALSE
539,Loodi,Tombi,Viljandi maakond,Estonia,Residential,Closed,1973,58.267881,25.558055,,7,34,Laatre—Viljandi,1897,750 mm,Dismantled,1973,,FALSE
540,Sinialliku,Ramsi,Viljandi maakond,Estonia,Residential,Closed,1973,58.310633,25.548592,,8,34,Laatre—Viljandi,1897,750 mm,Dismantled,1973,,FALSE
541,Viljandi,Viljandi,Viljandi maakond,Estonia,Active,Operational,2024,58.35748,25.573934,,9,34,Laatre—Viljandi,1897,750 mm,Dismantled,1973,,FALSE
542,Kolu,Kolu,Järva maakond,Estonia,Dismantled/Not built,Closed,2013,58.807979,25.293084,,0,108,Tallinn—Viljandi,1901,1520 mm,Operational,1973,Until 1973 - 750 mm gauge,FALSE
543,Kärevere,Kärevere,Järva maakond,Estonia,Ruined/Disused,Operational,2024,58.724516,25.519133,Building destroyed by fire 2007,0,108,Tallinn—Viljandi,1901,1520 mm,Operational,1973,Until 1973 - 750 mm gauge,FALSE
544,Lelle,Lelle,Rapla maakond,Estonia,Active,Operational,2024,58.866891,25.008048,,0,108,Tallinn—Viljandi,1901,1520 mm,Operational,1973,Until 1973 - 750 mm gauge,FALSE
544,Lelle,Lelle,Rapla maakond,Estonia,Active,Operational,2024,58.866891,25.008048,,1,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
545,Koogiste,Koogiste,Rapla maakond,Estonia,Residential,Closed,2018,58.792859,24.998159,,2,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
546,Eidapere,Eidapere,Rapla maakond,Estonia,Residential,Closed,2018,58.756927,24.937733,,3,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
547,Kõnnu,Kõnnu,Pärnu maakond,Estonia,Residential,Closed,2010,58.72327,24.863497,,4,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
548,Viluvere,Viluvere,Pärnu maakond,Estonia,Ruined/Disused,Closed,2018,58.642222,24.865556,,5,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
548,Viluvere,Viluvere,Pärnu maakond,Estonia,Ruined/Disused,Closed,2018,58.642222,24.865556,,1,36,Viluvere—Vändra,1928,750 mm,Dismantled,1969,,FALSE
549,Tootsi,Tootsi,Pärnu maakond,Estonia,Residential,Closed,2018,58.564193,24.810615,,6,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
550,Tori,Selja,Pärnu maakond,Estonia,Residential,Closed,2018,58.509354,24.795063,,7,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
551,Tammiste,Kuiaru,Pärnu maakond,Estonia,Ruined/Disused,Closed,2011,58.476688,24.714695,,8,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
552,Pulli,Urge,Pärnu maakond,Estonia,Ruined/Disused,Closed,2018,58.423128,24.665571,,9,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
553,Pärnu kaubajaam,Tammiste,Pärnu maakond,Estonia,Ruined/Disused,Closed,2018,58.395153,24.586953,,10,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
554,Sindi,Sindi,Pärnu maakond,Estonia,Non-railway use,Closed,1969,58.402344,24.654771,Youth centre for the town/municipality,12,35,Lelle—Pärnu,1928,1520 mm,Freight only,2021,Until 1971 - 750 mm; Closed for Rail Baltica construction,FALSE
555,Luuri,Luuri,Pärnu maakond,Estonia,Residential,Closed,1969,58.649161,24.93369,,2,36,Viluvere—Vändra,1928,750 mm,Dismantled,1969,,FALSE
556,Selja,Luuri,Pärnu maakond,Estonia,Dismantled/Not built,Closed,1969,58.648101,24.956926,,3,36,Viluvere—Vändra,1928,750 mm,Dismantled,1969,,FALSE
557,Vändra,Vändra,Pärnu maakond,Estonia,Residential,Closed,1969,58.647066,25.034614,,4,36,Viluvere—Vändra,1928,750 mm,Dismantled,1969,,FALSE
